SEASON_ID,PLAYER_ID,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,PLAYER_NAME,PTS_L5,REB_L5,AST_L5,MIN_L5
2024-25,1630534,22400497,,TOR vs. MIL,L,24,1,5,0.2,0,4,0.0,0,0,0.0,1,3,4,1,1,1,0,1,2,-9,1,Ochai Agbaji,7.0,2.2,0.6,16.4
2024-25,1630534,22400470,,TOR vs. ORL,L,33,6,9,0.667,3,5,0.6,0,0,0.0,1,2,3,1,0,0,0,1,15,-7,1,Ochai Agbaji,5.0,2.4,0.6,16.4
2024-25,1630534,22400459,,TOR vs. BKN,W,37,5,8,0.625,2,2,1.0,2,2,1.0,2,1,3,2,1,2,1,3,14,23,1,Ochai Agbaji,7.6,2.8,0.8,20.6
2024-25,1630534,22400449,,TOR @ BOS,L,25,1,7,0.143,0,4,0.0,0,0,0.0,1,2,3,1,0,1,3,1,2,-17,1,Ochai Agbaji,9.4,2.6,1.0,25.6
2024-25,1630534,22400438,,TOR vs. ATL,L,18,1,6,0.167,1,4,0.25,0,0,0.0,2,2,4,3,0,0,2,5,3,-18,1,Ochai Agbaji,7.4,2.6,1.2,25.6
2024-25,1630534,22400414,,TOR @ MEM,L,25,4,11,0.364,1,6,0.167,1,2,0.5,0,0,0,2,0,0,0,2,10,-22,1,Ochai Agbaji,7.2,3.4,1.6,27.4
2024-25,1630534,22400397,,TOR @ NYK,L,20,2,6,0.333,0,4,0.0,0,0,0.0,0,2,2,1,0,0,0,2,4,-15,1,Ochai Agbaji,8.8,2.6,1.8,27.6
2024-25,1630534,22400388,,TOR vs. HOU,L,32,7,14,0.5,1,3,0.333,0,0,0.0,1,4,5,1,1,0,1,0,15,6,1,Ochai Agbaji,6.6,2.4,1.8,25.0
2024-25,1630534,22400364,,TOR vs. BKN,L,36,8,16,0.5,4,8,0.5,0,0,0.0,0,5,5,1,1,0,0,1,20,-8,1,Ochai Agbaji,6.8,2.8,1.6,24.0
2024-25,1630534,22401223,,TOR vs. CHI,L,31,6,10,0.6,1,5,0.2,2,4,0.5,1,2,3,0,0,1,0,1,15,-5,1,Ochai Agbaji,10.4,3.2,1.6,26.2
2024-25,1630534,22401206,,TOR @ MIA,L,30,6,8,0.75,1,3,0.333,0,0,0.0,1,2,3,0,1,0,0,3,13,1,1,Ochai Agbaji,12.8,3.0,1.0,28.8
2024-25,1630534,22400359,,TOR vs. NYK,L,32,3,9,0.333,1,4,0.25,0,0,0.0,2,3,5,4,1,0,1,1,7,7,1,Ochai Agbaji,13.4,3.6,0.6,29.8
2024-25,1630534,22400344,,TOR vs. DAL,L,20,2,6,0.333,0,3,0.0,0,0,0.0,0,2,2,0,0,0,1,3,4,-6,1,Ochai Agbaji,14.0,4.2,1.2,32.2
2024-25,1630534,22400328,,TOR vs. OKC,L,22,2,6,0.333,1,3,0.333,0,0,0.0,0,0,0,2,0,0,0,1,5,-19,1,Ochai Agbaji,11.8,3.6,1.0,29.8
2024-25,1630534,22400054,,TOR vs. IND,W,36,5,7,0.714,3,3,1.0,0,0,0.0,1,2,3,2,2,1,1,4,13,5,1,Ochai Agbaji,8.8,2.6,1.2,27.0
2024-25,1630534,22400309,,TOR vs. MIA,W,38,3,8,0.375,1,3,0.333,0,0,0.0,2,3,5,3,0,1,0,1,7,3,1,Ochai Agbaji,8.4,2.6,1.6,28.0
2024-25,1630534,22400046,,TOR @ MIA,L,32,5,8,0.625,3,4,0.75,0,0,0.0,1,4,5,3,0,0,0,1,13,2,1,Ochai Agbaji,7.2,3.0,2.2,29.6
2024-25,1630534,22400295,,TOR @ NOP,W,28,9,10,0.9,6,7,0.857,0,0,0.0,0,6,6,2,1,1,0,2,24,33,1,Ochai Agbaji,8.4,3.0,2.0,29.6
2024-25,1630534,22400278,,TOR @ DET,L,24,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,1,1,0,1,3,0,-26,1,Ochai Agbaji,12.4,3.8,2.4,31.2
2024-25,1630534,22400275,,TOR @ CLE,L,27,4,6,0.667,1,3,0.333,0,0,0.0,1,4,5,1,0,0,1,1,9,-10,1,Ochai Agbaji,11.4,4.0,2.2,31.6
2024-25,1630534,22400261,,TOR vs. MIN,W,27,2,5,0.4,0,1,0.0,0,0,0.0,0,0,0,1,1,0,1,2,4,-11,1,Ochai Agbaji,10.6,4.4,2.0,29.8
2024-25,1630534,22400247,,TOR vs. IND,W,33,4,7,0.571,2,3,0.667,1,2,0.5,1,3,4,6,1,3,2,5,11,12,1,Ochai Agbaji,10.0,3.4,1.6,27.6
2024-25,1630534,22400230,,TOR @ BOS,L,39,5,13,0.385,3,8,0.375,0,0,0.0,0,6,6,3,0,1,1,1,13,-4,1,Ochai Agbaji,9.6,3.2,2.2,27.8
2024-25,1630534,22400011,,TOR vs. DET,L,36,4,15,0.267,1,5,0.2,0,0,0.0,1,2,3,1,2,0,1,3,9,-4,1,Ochai Agbaji,7.4,3.2,2.4,30.0
2024-25,1630534,22400005,,TOR @ MIL,L,35,3,8,0.375,2,4,0.5,0,0,0.0,1,6,7,1,2,1,3,3,8,-1,1,Ochai Agbaji,9.2,3.6,2.4,32.4
2024-25,1630534,22400211,,TOR @ LAL,L,33,5,7,0.714,4,5,0.8,2,2,1.0,1,5,6,1,0,1,2,3,16,-11,1,Ochai Agbaji,9.0,4.0,2.4,34.0
2024-25,1630534,22400200,,TOR @ LAC,L,36,9,14,0.643,3,6,0.5,0,0,0.0,2,5,7,3,2,0,0,3,21,2,1,Ochai Agbaji,11.4,5.2,2.4,35.2
2024-25,1630534,22400180,,TOR @ SAC,L,32,4,9,0.444,2,7,0.286,2,3,0.667,0,2,2,2,1,0,0,3,12,-22,1,Ochai Agbaji,13.4,5.8,1.8,35.8
2024-25,1630534,22400166,,TOR @ DEN,L,33,6,11,0.545,2,4,0.5,2,3,0.667,1,4,5,4,2,0,0,3,16,1,1,Ochai Agbaji,13.2,5.0,1.6,34.4
2024-25,1630534,22400143,,TOR vs. SAC,W,36,9,12,0.75,4,5,0.8,0,0,0.0,0,5,5,2,2,1,1,3,22,1,1,Ochai Agbaji,14.6,5.4,2.2,33.8
2024-25,1630534,22400137,,TOR vs. LAL,L,34,4,9,0.444,0,3,0.0,0,0,0.0,0,2,2,3,1,0,0,4,8,-5,1,Ochai Agbaji,17.4,5.0,2.4,34.0
2024-25,1630534,22400117,,TOR @ CHA,L,29,3,6,0.5,1,3,0.333,3,3,1.0,0,3,3,3,0,2,2,1,10,-10,1,Ochai Agbaji,15.8,4.2,2.8,34.2
2024-25,1630534,22400107,,TOR vs. DEN,L,29,6,12,0.5,2,5,0.4,1,2,0.5,3,4,7,0,1,1,0,4,15,-5,1,Ochai Agbaji,13.6,3.4,2.8,32.8
2024-25,1630534,22400093,,TOR @ MIN,L,31,8,12,0.667,3,5,0.6,0,1,0.0,0,2,2,2,2,0,4,2,19,-15,1,Ochai Agbaji,14.2,4.4,2.4,32.2
2024-25,1630534,22400078,,TOR vs. PHI,W,26,5,9,0.556,0,1,0.0,2,2,1.0,3,5,8,1,2,0,1,3,12,1,1,Ochai Agbaji,14.8,3.8,2.0,31.8
2024-25,1630534,22400067,,TOR vs. CLE,L,25,1,1,1.0,0,0,0.0,1,2,0.5,4,2,6,1,1,1,0,2,3,-18,1,Ochai Agbaji,12.8,4.4,1.8,29.8
2025-26,1630534,22500516,,TOR @ CHA,W,12,1,3,0.333,0,0,0.0,0,0,0.0,3,1,4,0,0,0,2,1,2,-12,1,Ochai Agbaji,11.8,5.2,1.4,28.0
2025-26,1630534,22500504,,TOR vs. ATL,W,6,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,6,1,Ochai Agbaji,10.2,5.4,0.8,24.6
2025-26,1630534,22500488,,TOR vs. ATL,W,4,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0,-5,1,Ochai Agbaji,7.2,4.2,1.0,20.0
2025-26,1630534,22500468,,TOR vs. DEN,L,11,1,2,0.5,0,1,0.0,0,0,0.0,2,0,2,1,0,0,0,1,2,-5,1,Ochai Agbaji,3.4,3.8,0.6,14.6
2025-26,1630534,22500451,,TOR vs. ORL,W,20,4,8,0.5,0,1,0.0,2,2,1.0,3,1,4,3,0,0,0,0,10,7,1,Ochai Agbaji,1.4,2.6,0.6,11.6
2025-26,1630534,22500441,,TOR vs. GSW,W,20,4,6,0.667,0,1,0.0,2,2,1.0,3,1,4,1,0,0,0,5,10,-20,1,Ochai Agbaji,2.8,2.2,1.0,10.6
2025-26,1630534,22500425,,TOR @ WAS,L,26,4,9,0.444,0,3,0.0,0,0,0.0,0,3,3,0,2,0,1,3,8,-10,1,Ochai Agbaji,4.4,2.2,1.2,12.2
2025-26,1630534,22500414,,TOR @ MIA,W,21,2,6,0.333,1,3,0.333,0,0,0.0,1,4,5,1,0,1,1,1,5,12,1,Ochai Agbaji,6.0,2.6,1.0,16.2
2025-26,1630534,22500397,,TOR @ BKN,L,21,3,6,0.5,1,2,0.5,0,0,0.0,1,0,1,0,1,0,1,4,7,-12,1,Ochai Agbaji,7.0,3.6,1.2,19.6
2025-26,1630534,22500388,,TOR vs. BOS,L,27,1,5,0.2,0,3,0.0,4,4,1.0,0,3,3,1,0,0,0,1,6,8,1,Ochai Agbaji,8.0,3.4,1.0,21.6
2025-26,1630534,22500374,,TOR @ MIL,W,20,4,7,0.571,2,3,0.667,0,0,0.0,0,2,2,1,1,0,0,3,10,6,1,Ochai Agbaji,7.2,3.2,0.6,23.0
2025-26,1630534,22501227,,TOR @ MIA,W,22,2,4,0.5,1,2,0.5,0,0,0.0,1,3,4,2,1,0,0,2,5,-7,1,Ochai Agbaji,7.2,2.8,0.6,23.0
2025-26,1630534,22501202,,TOR vs. NYK,L,26,1,4,0.25,0,1,0.0,1,1,1.0,1,3,4,1,1,1,0,4,3,-7,1,Ochai Agbaji,6.6,3.0,1.0,22.2
2025-26,1630534,22500358,,TOR vs. BOS,L,22,4,7,0.571,1,1,1.0,2,2,1.0,2,1,3,0,0,2,0,3,11,7,1,Ochai Agbaji,6.2,2.8,1.0,23.2
2025-26,1630534,22500319,,TOR vs. POR,W,12,1,5,0.2,0,2,0.0,0,0,0.0,1,1,2,2,1,0,0,1,2,-6,1,Ochai Agbaji,7.0,3.2,1.0,23.4
2025-26,1630534,22500303,,TOR @ NYK,L,17,3,4,0.75,0,0,0.0,0,0,0.0,2,3,5,1,1,0,1,2,6,3,1,Ochai Agbaji,6.2,3.0,1.2,20.4
2025-26,1630534,22500294,,TOR @ CHA,L,16,1,5,0.2,0,1,0.0,0,0,0.0,0,1,1,1,0,1,0,2,2,4,1,Ochai Agbaji,5.4,3.6,1.2,19.8
2025-26,1630534,22500063,,TOR vs. IND,W,5,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,2,0,-4,1,Ochai Agbaji,4.8,3.0,1.0,18.6
2025-26,1630534,22500284,,TOR vs. CLE,W,11,2,3,0.667,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,-7,1,Ochai Agbaji,4.2,2.2,0.8,14.4
2025-26,1630534,22500279,,TOR vs. BKN,W,14,3,7,0.429,0,1,0.0,0,0,0.0,1,1,2,2,0,0,0,3,6,-3,1,Ochai Agbaji,2.8,1.6,0.8,12.2
2025-26,1630534,22500050,,TOR vs. WAS,W,16,1,3,0.333,0,1,0.0,2,2,1.0,0,1,1,0,0,0,0,1,4,7,1,Ochai Agbaji,3.6,1.6,0.8,12.6
2025-26,1630534,22500184,,TOR @ PHI,L,15,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,0,2,0,-3,1,Ochai Agbaji,3.2,0.8,0.6,12.4
2025-26,1630534,22500165,,TOR vs. MIL,W,5,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Ochai Agbaji,2.8,1.0,0.4,12.2
2025-26,1630534,22500152,,TOR vs. MEM,W,16,2,4,0.5,0,2,0.0,0,0,0.0,0,2,2,0,0,0,1,2,4,-1,1,Ochai Agbaji,2.8,1.0,0.4,12.2
2025-26,1630534,22500022,,TOR @ CLE,W,17,1,3,0.333,0,1,0.0,1,2,0.5,1,6,7,2,1,1,1,3,3,21,1,Ochai Agbaji,2.8,1.4,0.4,13.2
2025-26,1630534,22500131,,TOR vs. HOU,L,7,0,1,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1,-9,1,Ochai Agbaji,2.2,2.4,0.4,13.8
2025-26,1630534,22500118,,TOR @ SAS,L,12,2,4,0.5,0,0,0.0,0,0,0.0,0,1,1,2,1,0,0,0,4,5,1,Ochai Agbaji,1.6,2.2,0.4,12.0
2025-26,1630534,22500111,,TOR @ DAL,L,22,1,5,0.2,1,4,0.25,2,2,1.0,0,3,3,0,1,0,0,2,5,-10,1,Ochai Agbaji,2.4,2.0,0.8,11.4
2025-26,1630534,22500092,,TOR vs. MIL,L,12,1,1,1.0,0,0,0.0,1,2,0.5,0,1,1,1,0,0,1,3,3,-2,1,Ochai Agbaji,3.4,2.6,0.8,14.8
2025-26,1630534,22500082,,TOR @ ATL,W,20,2,5,0.4,0,3,0.0,0,0,0.0,1,2,3,1,2,0,0,3,4,15,1,Ochai Agbaji,3.2,2.4,1.0,14.0
2024-25,1630537,22400331,,CHI @ SAS,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,1,1,Chris Duarte,1.4,1.2,1.0,4.6
2024-25,1630537,22400317,,CHI vs. BKN,W,4,0,1,0.0,0,1,0.0,0,0,0.0,1,3,4,1,0,0,1,1,0,2,1,Chris Duarte,1.4,1.2,0.8,5.2
2024-25,1630537,22400289,,CHI @ ORL,L,4,2,3,0.667,1,1,1.0,0,0,0.0,0,2,2,0,0,0,0,1,5,8,1,Chris Duarte,1.4,1.8,1.0,5.8
2024-25,1630537,22400035,,CHI @ WAS,W,2,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,-5,1,Chris Duarte,2.4,2.2,1.0,6.0
2024-25,1630537,22400266,,CHI vs. MEM,L,5,1,1,1.0,1,1,1.0,0,0,0.0,1,1,2,0,0,0,0,0,3,9,1,Chris Duarte,1.4,2.0,0.6,3.6
2024-25,1630537,22400253,,CHI @ MIL,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Chris Duarte,1.6,2.0,0.4,3.8
2024-25,1630537,22400241,,CHI vs. HOU,L,12,2,4,0.5,0,2,0.0,2,2,1.0,1,1,2,0,0,0,0,1,6,-6,1,Chris Duarte,1.6,2.0,0.4,3.4
2024-25,1630537,22400013,,CHI @ CLE,L,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,-3,1,Chris Duarte,2.8,1.6,0.2,5.0
2024-25,1630537,22400181,,CHI vs. MIN,L,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,Chris Duarte,2.2,1.2,0.2,4.4
2024-25,1630537,22400176,,CHI @ DAL,L,8,1,2,0.5,1,2,0.5,4,6,0.667,0,2,2,1,0,0,0,0,7,5,1,Chris Duarte,2.2,0.8,0.0,4.4
2024-25,1630537,22400091,,CHI vs. OKC,L,4,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,0,0,0,0,3,1,1,Chris Duarte,3.0,0.8,0.2,5.0
2024-25,1630537,22400069,,CHI @ NOP,L,2,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,3,1,Chris Duarte,3.6,0.8,0.4,5.4
2024-25,1630538,22400620,,LAC vs. BOS,L,17,3,7,0.429,2,5,0.4,0,0,0.0,0,2,2,2,1,0,4,4,8,-5,1,Bones Hyland,3.4,0.2,0.8,5.0
2024-25,1630538,22400575,,LAC @ POR,W,8,1,4,0.25,1,3,0.333,0,0,0.0,0,1,1,1,2,0,0,0,3,-1,1,Bones Hyland,5.0,0.4,1.2,8.0
2024-25,1630538,22400571,,LAC vs. BKN,W,14,3,6,0.5,1,4,0.25,2,2,1.0,0,3,3,5,2,0,2,2,9,10,1,Bones Hyland,5.6,0.6,1.2,9.2
2024-25,1630538,22400515,,LAC @ DEN,L,9,1,4,0.25,1,4,0.25,2,2,1.0,1,1,2,2,0,0,0,0,5,4,1,Bones Hyland,6.8,1.2,1.8,10.6
2024-25,1630538,22400486,,LAC vs. ATL,W,5,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,4,1,Bones Hyland,7.4,1.6,2.0,11.0
2024-25,1630538,22400466,,LAC @ OKC,L,7,1,4,0.25,0,2,0.0,0,0,0.0,0,1,1,2,1,0,0,1,2,10,1,Bones Hyland,5.0,1.8,2.0,10.6
2024-25,1630538,22400451,,LAC @ SAS,L,17,2,10,0.2,1,6,0.167,2,2,1.0,0,1,1,2,0,0,1,1,7,-9,1,Bones Hyland,3.8,1.6,2.0,8.6
2024-25,1630538,22401226,,LAC vs. UTA,W,12,3,6,0.5,2,5,0.4,0,0,0.0,0,0,0,3,3,0,1,0,8,2,1,Bones Hyland,4.6,1.6,2.2,10.4
2024-25,1630538,22401213,,LAC @ DEN,L,21,4,8,0.5,3,6,0.5,2,3,0.667,0,0,0,1,1,2,3,2,13,-14,1,Bones Hyland,4.4,1.0,1.8,10.0
2024-25,1630538,22400356,,LAC vs. HOU,L,28,7,13,0.538,5,10,0.5,3,3,1.0,1,2,3,4,1,0,1,4,22,-9,1,Bones Hyland,6.0,0.6,1.6,12.4
2024-25,1630538,22400324,,LAC vs. MIN,L,23,5,12,0.417,5,10,0.5,3,4,0.75,0,4,4,2,0,0,5,2,18,1,1,Bones Hyland,10.4,1.0,2.4,17.0
2024-25,1630538,22400060,,LAC vs. POR,W,7,1,5,0.2,1,3,0.333,0,0,0.0,0,1,1,2,1,0,0,0,3,-2,1,Bones Hyland,13.6,1.6,2.4,20.2
2024-25,1630538,22400291,,LAC @ WAS,W,8,3,6,0.5,3,6,0.5,1,2,0.5,0,1,1,2,2,0,0,2,10,-8,1,Bones Hyland,12.8,1.6,2.4,18.2
2024-25,1630538,22400281,,LAC @ BOS,L,12,0,5,0.0,0,2,0.0,2,2,1.0,1,0,1,0,0,0,1,2,2,-11,1,Bones Hyland,13.2,1.8,2.2,17.4
2024-25,1630538,22400274,,LAC @ PHI,W,6,2,4,0.5,1,3,0.333,0,0,0.0,0,0,0,0,1,0,3,1,5,-3,1,Bones Hyland,11.0,2.0,2.0,15.6
2024-25,1630538,22400016,,LAC @ HOU,L,8,2,5,0.4,1,3,0.333,2,2,1.0,0,1,1,0,1,1,0,1,7,-2,1,Bones Hyland,7.6,1.4,1.2,11.2
2024-25,1630538,22400222,,LAC @ HOU,L,5,1,4,0.25,1,2,0.5,2,2,1.0,1,0,1,0,0,0,0,0,5,3,1,Bones Hyland,5.4,0.8,0.8,8.2
2024-25,1630538,22400179,,LAC vs. PHI,W,3,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,1,2,-7,1,Bones Hyland,5.8,0.8,0.4,7.8
2024-25,1630538,22400150,,LAC vs. OKC,L,4,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,1,0,0,3,3,1,Bones Hyland,4.2,0.8,0.0,6.8
2025-26,1630538,22500542,,MIN @ CLE,L,20,5,8,0.625,2,2,1.0,0,0,0.0,0,2,2,7,1,0,1,0,12,-5,1,Bones Hyland,4.4,0.6,0.0,5.2
2025-26,1630538,22500530,,MIN vs. CLE,W,10,1,4,0.25,0,3,0.0,0,0,0.0,0,1,1,3,0,0,0,2,2,-7,1,Bones Hyland,5.8,1.0,1.4,8.0
2025-26,1630538,22500513,,MIN vs. MIA,W,12,2,8,0.25,1,5,0.2,1,2,0.5,0,3,3,5,0,0,1,4,6,16,1,Bones Hyland,4.8,1.0,2.0,8.4
2025-26,1630538,22500498,,MIN @ WAS,W,15,2,5,0.4,1,3,0.333,2,2,1.0,0,2,2,5,0,0,1,3,7,1,1,Bones Hyland,5.0,1.4,3.0,9.8
2025-26,1630538,22500486,,MIN @ MIA,W,21,2,6,0.333,0,4,0.0,0,0,0.0,0,0,0,3,1,0,0,1,4,16,1,Bones Hyland,6.0,1.6,4.0,12.2
2025-26,1630538,22500463,,MIN @ ATL,L,13,0,7,0.0,0,3,0.0,0,0,0.0,0,1,1,1,0,0,2,1,0,-10,1,Bones Hyland,6.2,1.6,4.6,15.6
2025-26,1630538,22500452,,MIN @ CHI,W,14,5,8,0.625,1,4,0.25,1,1,1.0,0,0,0,1,1,1,0,2,12,12,1,Bones Hyland,3.8,1.4,3.4,14.2
2025-26,1630538,22500439,,MIN vs. BKN,L,14,1,2,0.5,1,1,1.0,1,2,0.5,0,1,1,2,0,0,0,0,4,-6,1,Bones Hyland,5.8,1.2,3.0,15.0
2025-26,1630538,22500013,,MIN @ DEN,L,23,4,8,0.5,2,4,0.5,1,3,0.333,0,4,4,5,1,1,1,2,11,7,1,Bones Hyland,5.4,0.8,2.4,15.4
2025-26,1630538,22500416,,MIN vs. NYK,W,25,3,10,0.3,3,9,0.333,0,0,0.0,1,2,3,4,1,2,1,1,9,24,1,Bones Hyland,6.2,1.2,2.4,17.0
2025-26,1630538,22500400,,MIN vs. MIL,W,19,3,7,0.429,1,5,0.2,2,2,1.0,0,0,0,4,1,0,0,3,9,1,1,Bones Hyland,7.2,1.8,2.6,17.8
2025-26,1630538,22500385,,MIN vs. OKC,W,16,4,7,0.571,4,6,0.667,1,2,0.5,1,2,3,3,2,1,1,3,13,-1,1,Bones Hyland,9.0,1.6,3.2,19.0
2025-26,1630538,22500368,,MIN vs. MEM,L,34,3,11,0.273,2,9,0.222,4,5,0.8,2,1,3,5,1,0,2,5,12,10,1,Bones Hyland,9.2,2.2,3.6,19.4
2025-26,1630538,22501220,,MIN vs. SAC,W,36,6,10,0.6,1,4,0.25,5,5,1.0,0,3,3,5,0,1,2,5,18,10,1,Bones Hyland,10.8,2.6,4.2,23.4
2025-26,1630538,22501215,,MIN @ GSW,W,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,2,0,0,0,1,3,2,1,Bones Hyland,12.2,2.4,4.2,26.0
2025-26,1630538,22500365,,MIN vs. PHX,L,16,5,8,0.625,4,6,0.667,0,0,0.0,0,1,1,3,1,0,3,1,14,7,1,Bones Hyland,11.0,1.8,3.8,22.0
2025-26,1630538,22500306,,MIN vs. SAS,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,0,-1,1,Bones Hyland,12.0,2.0,3.6,21.4
2025-26,1630538,22500259,,MIN vs. WAS,W,10,1,4,0.25,0,2,0.0,0,0,0.0,1,2,3,2,0,0,0,1,2,16,1,Bones Hyland,9.4,1.4,3.0,18.4
2025-26,1630538,22500246,,MIN vs. DAL,W,8,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,1,1,0,0,0,2,-5,1,Bones Hyland,7.4,1.4,2.4,13.6
2025-26,1630538,22500044,,MIN vs. SAC,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,Bones Hyland,4.2,1.2,1.6,8.0
2025-26,1630538,22500197,,MIN @ SAC,W,6,2,3,0.667,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,1,4,1,1,Bones Hyland,3.6,1.2,1.2,7.0
2025-26,1630538,22500036,,MIN vs. UTA,W,9,4,4,1.0,2,2,1.0,2,2,1.0,0,1,1,3,0,0,0,0,12,4,1,Bones Hyland,1.6,1.2,0.6,5.0
2025-26,1630538,22500175,,MIN @ NYK,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,2,0,0,0,0,0,-1,1,Bones Hyland,4.0,1.4,1.2,6.6
2025-26,1630538,22500156,,MIN @ BKN,W,5,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,1,0,0,0,0,-5,1,Bones Hyland,3.6,0.8,1.2,5.2
2025-26,1630538,22500143,,MIN @ CHA,W,10,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,1,0,0,0,2,3,-2,1,Bones Hyland,3.2,0.6,1.2,4.6
2025-26,1630538,22500136,,MIN vs. LAL,L,8,3,4,0.75,2,3,0.667,0,0,0.0,1,0,1,2,0,0,2,3,8,-1,1,Bones Hyland,3.8,0.8,1.4,6.6
2025-26,1630538,22500008,,MIN vs. DEN,L,16,1,6,0.167,1,5,0.2,1,2,0.5,0,2,2,1,0,0,2,2,4,-4,1,Bones Hyland,4.6,0.8,1.8,7.0
2025-26,1630538,22500110,,MIN vs. IND,W,19,2,5,0.4,1,2,0.5,0,0,0.0,0,1,1,2,2,0,3,2,5,-1,1,Bones Hyland,3.0,1.0,1.4,8.4
2025-26,1630538,22500019,,MIN @ LAL,L,16,4,6,0.667,1,3,0.333,0,0,0.0,0,0,0,2,1,0,0,1,9,-3,1,Bones Hyland,4.0,1.2,1.4,11.6
2025-26,1630538,22500089,,MIN @ POR,W,8,1,2,0.5,0,1,0.0,0,0,0.0,0,2,2,1,0,0,1,2,2,5,1,Bones Hyland,5.8,1.0,1.6,13.8
2024-25,1630539,22401077,,DAL @ CHI,W,31,7,8,0.875,0,0,0.0,1,1,1.0,4,3,7,3,4,2,0,2,15,4,1,Kai Jones,9.4,4.8,1.2,17.4
2024-25,1630539,22401060,,DAL @ ORL,W,7,2,2,1.0,0,0,0.0,0,0,0.0,1,4,5,0,0,1,1,1,4,2,1,Kai Jones,10.2,4.6,1.4,18.4
2024-25,1630539,22401048,,DAL @ NYK,L,24,3,6,0.5,1,2,0.5,2,2,1.0,2,6,8,2,1,1,0,4,9,-9,1,Kai Jones,7.4,4.2,1.4,15.6
2024-25,1630539,22401040,,DAL @ BKN,W,28,5,5,1.0,0,0,0.0,3,5,0.6,3,6,9,0,1,0,1,2,13,11,1,Kai Jones,7.4,5.2,1.4,16.0
2024-25,1630539,22401019,,DAL vs. DET,W,25,5,6,0.833,0,0,0.0,0,0,0.0,0,7,7,3,0,2,0,6,10,7,1,Kai Jones,9.6,6.8,1.4,21.2
2024-25,1630539,22400998,,DAL @ IND,L,24,8,9,0.889,0,0,0.0,2,2,1.0,4,7,11,1,0,0,1,1,18,12,1,Kai Jones,10.2,7.2,1.6,23.0
2024-25,1630539,22400880,,DAL vs. SAC,L,34,9,10,0.9,0,0,0.0,3,4,0.75,2,6,8,0,0,1,1,2,21,-9,1,Kai Jones,10.8,8.0,1.2,21.6
2024-25,1630539,22400783,,LAC vs. MEM,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,-2,1,Kai Jones,14.2,8.6,1.2,27.0
2024-25,1630539,22400983,,LAC vs. WAS,W,3,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,-3,1,Kai Jones,12.8,7.2,0.8,22.8
2024-25,1630539,22400611,,LAC vs. CHI,L,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2,1,Kai Jones,10.2,5.6,0.8,17.8
2024-25,1630539,22400575,,LAC @ POR,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1,Kai Jones,8.6,4.2,0.2,13.0
2024-25,1630539,22400571,,LAC vs. BKN,W,14,3,4,0.75,0,0,0.0,0,0,0.0,0,3,3,0,0,1,1,1,6,10,1,Kai Jones,5.0,2.0,0.0,8.8
